belongs_to_collection,budget,genres,id,original_language,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,release_year,return
,0,"[{'id': 18, 'name': 'Drama'}]",152155,ru,"December, 31st. Impossible Moscow traffic, an endless rush leading to nothing, people trying to help but not making things any better. Small talk… about small things that fill one’s life — and make it pass us by too quickly. About Dad, who’s only got a few weeks left to live — and there’s nothing you can do to help... About plans for life of a 15-year-old girl — should she become a cancer specialist or a food designer?",0.181963,"[{'name': 'Yellow, Black & White', 'id': 42877}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2012-12-09,14353,72.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,And Here's What's Happening to Me,5.7,3,2012,0.0
,0,"[{'id': 18, 'name': 'Drama'}]",53456,fr,"A theater projectionist's daughter is involved in the Resistance in WWII, but she doesn’t share his political involvement &amp; only believes in passion. She follows the men she loves unconditionally, suffering betrayal and hardship.",0.313699,"[{'name': 'Les Films 13', 'id': 1742}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2010-09-15,0,120.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,What War May Bring,6.1,5,2010,0.0
"{'id': 446792, 'name': 'The Bremen Town Musicians (Collection)', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",70061,ru,"\"The continuation of the adventures of heroes of \"\"Bremenskie Muzykanty\"\".\"",0.425523,"[{'name': 'Soyuzmultfilm', 'id': 14599}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1973-02-02,0,18.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,On the Trail of the Bremen Town Musicians,5.2,6,1973,0.0
,0,[],62447,ja,"Several people are spending their evening in a café. Two gossiping girls, two debating men, a bookworm and a boy, who just broke up with his girlfriend. The café's waitress starts a chat with him, persuading him to take a look at certain easel, while other customers begin to notice unusual things.",0.283602,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2002-10-26,0,9.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Aquatic Language,6.6,4,2002,0.0
,0,[],168235,en,SYMBOLIC REMIX OF THE WORLD’S MODERN TRAVESTIES RENDERED WITH AN INCREDIBLE LEVEL OF POLISH BY A NEW CANADIAN ANIMATION STUDIO.,0.122244,[],[],2012-03-15,0,8.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"I, Pet Goat II",7.5,2,2012,0.0
,2000,"[{'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}]",52803,en,A voodoo doll must find the courage to save his friends from being pinned to death.,0.942521,"[{'name': 'UCLA School of Film and Television', 'id': 10250}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-06-07,0,4.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Sebastian's Voodoo,6.8,18,2008,0.0
,0,"[{'id': 35, 'name': 'Comedy'}]",26969,es,,0.422651,"[{'name': 'Tesela P.C. / Impala', 'id': 63713}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2008-04-18,0,95.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,8 Dates,2.0,1,2008,0.0
,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",196649,ru,Musical fantasy based on Armenian fairy tales.,1.163353,"[{'name': 'Armenfilm', 'id': 4484}, {'name': 'Armenfilm Studios', 'id': 14619}, {'name': 'Gosteleradio', 'id': 14620}]","[{'iso_3166_1': 'AM', 'name': 'Armenia'}, {'iso_3166_1': 'RU', 'name': 'Russia'}, {'iso_3166_1': 'SU', 'name': 'Soviet Union'}]",1984-06-06,0,8.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,"In the blue sea, in the white foam.",6.5,2,1984,0.0
,0,"[{'id': 35, 'name': 'Comedy'}]",51212,fr,"Pierre is a clumsy, overly serious math teacher at an all-girls high school. His life is thrown into chaos after encountering a beautiful British actress and the paparazzi that follow her around.",0.443538,"[{'name': 'Renn Productions', 'id': 82}, {'name': 'Les Films Christian Fechner', 'id': 461}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1974-10-09,0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,I'm Losing My Temper,5.9,7,1974,0.0
,0,"[{'id': 16, 'name': 'Animation'}]",91673,ru,,0.085553,[],"[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1984-01-01,0,10.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Wolf and Calf,4.3,3,1984,0.0
,0,[],130278,en,"On his way to work one day, Joel is impaled through the chest by a three-foot arrow. But it doesn’t harm him. And it won’t come out. So Joel has to learn to deal – both with his newfound protrusion, and his own painful loneliness. He tries to go to work, to date women, but no one seems ready to accept his strange flaw. Little does he know, his life is about to change forever...",0.060014,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-12-30,0,7.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Struck,8.0,1,2008,0.0
,0,"[{'id': 35, 'name': 'Comedy'}]",51195,fr,"Urbain and his grandmother are stingy. They buy gold with all their money, and hide it inside the bricks of a wall at their country house. Jackes, his chauffer, and his lover (who casualy is the Urbain's wife) don't know this fact and think they have the money hidden somewhere. When Urbain and his grandmother decide to transport the gold (with the house!) to Switzerland, in order to pay less tax, a crazy chase begins.",0.945839,"[{'name': 'Gaumont', 'id': 9}, {'name': 'TF1 Films Production', 'id': 3823}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1993-08-31,0,81.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Thirst for Gold,5.4,17,1993,0.0
,0,"[{'id': 16, 'name': 'Animation'}]",273202,ru,Baby Mammoth is looking for his Mom.,0.67668,"[{'name': 'Soyuzmultfilm', 'id': 14599}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1981-06-01,0,8.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Mother For Baby Mammoth,5.8,6,1981,0.0
,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",79728,fr,After his wife died a man refuses to go out and doesn't want to talk to his only son. Life has no meaning for him. One day his son finds a baby pelican and decides to leave the bird at home. Pelican helps the boy find his father again and revive him back to life ...,1.310385,"[{'name': 'Studio 37', 'id': 2577}, {'name': 'Black Orange', 'id': 8342}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GR', 'name': 'Greece'}]",2011-06-29,0,95.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,,Nicostratos the Pelican,6.8,12,2011,0.0
,0,"[{'id': 16, 'name': 'Animation'}]",21044,en,"Sid, the sloth, takes a school of children out on a camping trip from home, only to find that in typical Sid style, he is not a very good guide and the children he takes with him don't have a very good time.",6.855234,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Blue Sky Studios', 'id': 9383}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-20,0,7.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Surviving Sid,6.2,23,2008,0.0
,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",307649,ru,Aleksey must decide what's better for him - a regular life with his fiancé Alyona or adventurous life with a famous journalist Irina.,0.640962,"[{'name': 'Yellow, Black & White', 'id': 42877}, {'name': 'Patriot Productions', 'id': 42878}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2014-12-04,0,85.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Likes or Dislikes,7.0,1,2014,0.0
,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",63568,ru,High school students Ksenya and Boris are in love but all the world id against them. Could they fight it and will the first love win?,0.104567,"[{'name': 'Mosfilm', 'id': 5120}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1961-06-06,0,102.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Rumored,,But What If This Is Love?,5.0,1,1961,0.0
,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",75232,es,Sun from Chicago (USA) and Lucas from Mallorca (Spain) meet each other in a students's flat in Barcelona. They fall in love and try to enjoy it without thinking of their separation at the term's ending. Will their love prevail?,0.042805,"[{'name': 'Escandalo Films', 'id': 7846}, {'name': 'Escándalo Films', 'id': 7847}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2010-06-06,0,74.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Puzzled Love,6.0,1,2010,0.0
,0,"[{'id': 53, 'name': 'Thriller'}]",10524,fr,"An inspector who just suffered a family tragedy is looking for a missing older man. Man's family is of no help, or are they hiding something? He is helped by a ghost of an actress who died 30 years ago, or is he slowly going insane?",2.031489,"[{'name': 'France 3 Cinéma', 'id': 591}, {'name': 'Canal+', 'id': 5358}, {'name': 'S.N.D.', 'id': 47078}, {'name': 'Iliade and Films', 'id': 61506}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2007-05-23,0,103.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Trivial,4.1,7,2007,0.0
,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",72363,fr,"A love triangle between a businessman, his wife, and a writer.",1.18741,"[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'France 3 Cinéma', 'id': 591}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2003-10-01,0,102.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,I'm Staying,5.6,11,2003,0.0
,21000000,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",301016,ru,"The story is set in a filtration camp in November 1920, in the Crimea, after the evacuation of the White Army, when several dozen thousands of White officers were left behind on the peninsula. The officers are oblivious of their impending destiny, waiting for the resolution by the hands of the Red Army officials.[2] One of them —an unnamed captain (Mārtiņš Kalita) —is haunted by the memories of a dramatic and brief romance of 1907 and tries to understand how the Russian Empire fell apart and who is to blame. His laceration stops when all White officers get aboard an old barge, which the Reds drown in the Black Sea, and all officers perish.",0.528909,"[{'name': 'Studio Trite', 'id': 6453}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2014-10-04,0,175.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Sunstroke,3.9,6,2014,0.0
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",93782,en,"Serial killers have plagued the American landscape for decades, committing gruesome atrocities, and providing some tough cases for criminal investigators to crack. This thriller follows the travails of two detectives who are on the trail of a bizarre murderer intent on slaughtering his victims, then using them as real-life puppets in a tale that he is trying to tell. The plot holds a key to the whereabouts of the monstrous deviant, but the detectives have to unravel it quickly before more unsuspecting citizens become theater fodder for the unhinged madman.",0.005023,[],[],2003-03-15,0,94.0,[],Released,Destiny... there is no escape,Fate,0.0,0,2003,0.0
,0,[],169856,it,"A salesman comes to town offering an extraordinary merchandise: to realize the dreams of its inhabitants, though, for a small fee. However, the locals do not have time to fantasize, more busy with their chores.",0.465587,[],[],2012-01-04,0,7.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,El vendedor de humo,6.8,5,2012,0.0
,0,"[{'id': 10402, 'name': 'Music'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",10840,ja,"\"This animated short by Miyazaki was created as a music video for the song \"\"On Your Mark\"\" by Japanese duo Chage &amp; Aska. The narrative is non-linear with no dialog and loosely follws the song lyrics and chorus. The video feels like a very compressed version of an epic Miyazaki film. The story follows two police men in a futuristic setting in their repeated attempts at rescuing a mysterious winged girl.\"",1.674261,"[{'name': 'Studio Ghibli', 'id': 10342}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1995-07-15,0,7.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,On Your Mark,7.3,28,1995,0.0
,0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",72199,ru,"Two dogs, one stray the other well-off, become friends.",0.050841,"[{'name': 'Soyuzmultfilm', 'id': 14599}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1977-01-01,0,9.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Bobik Visiting Barbos,6.7,6,1977,0.0
,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",130627,en,A doctor unrelentingly tries to convince a phobic guy to come out of his isolation room.,0.147059,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",2010-02-01,0,7.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Get Out,4.5,4,2010,0.0
,0,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",79216,ru,"\"Soviet cartoon, created in 1979 by the director-animator Leonid Nosyrev. Later, he entered the cartoon almanac \"\"Laughter and Grief at The White Sea\"\"  with other Nosyrev's films based on Pomor fairy tales and legends.\"",0.050018,"[{'name': 'Soyuzmultfilm', 'id': 14599}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1979-01-01,0,20.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,The Magic Ring,8.5,4,1979,0.0
,0,"[{'id': 18, 'name': 'Drama'}]",239798,fa,After two years a boy come back home but his village is now a ghost town due to the drought.,0.071422,[],[],1989-11-27,0,75.0,"[{'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,"Water, Wind, Dust",5.0,1,1989,0.0
,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 36, 'name': 'History'}]",21893,en,A group of Irish noblemen kidnap girls in order to marry into their fortune and avoid becoming priests or soldiers.,1.652233,[],"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2002-07-19,0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Abduction Club,6.7,3,2002,0.0
,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",105759,en,"Charlie, a sleep-deprived office worker accidentally produces a black hole out of the photocopy machine - and then he gets greedy...",2.42106,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-01-01,0,3.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Black Hole,7.2,23,2008,0.0
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",71576,es,"A remote village 100 kilometers from the city of Buenos Aires. A place that dreams of the nation's capital. Stephen, Matías, Alejo, Damián and Guido were born 13 years ago in this small town. Have always been friends and together they share the monotonous summer afternoons sitting on the stoop of a women's hairdresser. Anxious, restless, impatient for a change, go through the most confusing period of experiment. The transition from childhood to adolescence. Appears curious about women and sexual awakening, accompanied by the rebellion against their parents and family mandates.",0.145419,[],"[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",2005-02-10,0,93.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Buenos Aires 100 KM,6.8,4,2005,0.0
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",99229,cs,"Dreaded serial killer Peter Kurten voluntarily turns himself over to the authorities. A young lawyer, eager to prove Kurten's mental derangement, agrees to defend a man who terrorized Germany between 1929 and 1931. In studying the case and meeting with the intelligent, cold-blooded manipulator, the young idealist's values become warped.",1.35224,"[{'name': 'Axman Productions', 'id': 10116}, {'name': 'Black Lantern Films', 'id': 92754}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'MK', 'name': 'Macedonia'}]",2009-03-26,0,100.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,A poignant look at how a family may look,Normal,5.2,3,2009,0.0
